created_at,total_amount,customer_age,customer_gender,store_location,store_id,checkout_seconds,is_weekend,nlp_processed,nlp_processed_at,nlp_confidence_score,device_id,payment_method,checkout_time,request_type,transcription_text,suggestion_accepted
2025-06-16 10:30:22,411.64,33,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",4,133,True,True,2025-06-16 10:30:27,0.75,DEV-526,cash,2025-06-16 10:30:58,unbranded,By writer beyond simple language identify.,False
2025-04-28 05:31:04,196.76,27,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,242,True,True,2025-04-28 05:31:09,0.92,DEV-446,card,2025-04-28 05:31:19,branded,Follow around fact either commercial change.,True
2025-02-05 11:36:48,200.33,34,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,164,True,True,2025-02-05 11:36:53,0.92,DEV-901,card,2025-02-05 11:37:25,unsure,Material him house wish popular.,True
2025-02-26 13:11:13,342.03,56,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,100,True,True,2025-02-26 13:11:18,0.81,DEV-210,card,2025-02-26 13:11:29,unsure,Can decision policy threat try unit.,False
2025-02-23 12:28:03,159.74,50,Other,"06285 David Tunnel
South Crystal, WY 51579",4,55,False,True,2025-02-23 12:28:08,0.75,DEV-883,card,2025-02-23 12:28:33,branded,Name operation former task person whether detail.,False
2025-02-10 05:04:24,457.86,27,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,221,False,True,2025-02-10 05:04:29,0.87,DEV-152,gcash,2025-02-10 05:04:56,unsure,Big dog few through month strong study.,True
2025-03-07 18:39:50,233.17,43,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,191,True,True,2025-03-07 18:39:55,0.86,DEV-828,cash,2025-03-07 18:40:21,unsure,Set easy list.,False
2025-01-14 12:17:43,272.52,63,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",5,60,True,True,2025-01-14 12:17:48,0.84,DEV-552,cash,2025-01-14 12:18:33,unbranded,Party central kitchen environment.,False
2025-04-12 15:14:47,98.6,31,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,241,True,True,2025-04-12 15:14:52,0.81,DEV-331,gcash,2025-04-12 15:14:51,unsure,Summer kid none wife hard challenge.,False
2025-01-25 15:04:54,59.61,48,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,140,False,True,2025-01-25 15:04:59,0.75,DEV-629,cash,2025-01-25 15:05:05,branded,This enough serve recently.,False
2025-06-15 10:39:15,414.14,19,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,188,True,True,2025-06-15 10:39:20,0.94,DEV-441,card,2025-06-15 10:40:01,branded,Sister tend medical current relate.,True
2025-04-10 03:08:52,299.6,28,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,91,False,True,2025-04-10 03:08:57,0.96,DEV-324,gcash,2025-04-10 03:09:20,unbranded,System top here standard mother thought.,True
2025-02-04 20:49:02,405.7,25,Other,"143 Cuevas Trail
North Teresa, SC 24246",3,237,True,True,2025-02-04 20:49:07,0.92,DEV-632,cash,2025-02-04 20:49:44,unsure,Like pass agency goal exist this.,False
2025-02-20 03:32:53,462.31,18,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,86,True,True,2025-02-20 03:32:58,0.92,DEV-626,gcash,2025-02-20 03:33:04,unbranded,Some kid fall off thank note business this.,False
2025-01-19 15:02:32,316.76,25,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",5,185,False,True,2025-01-19 15:02:37,0.77,DEV-860,gcash,2025-01-19 15:03:18,unbranded,Should whom around industry must.,True
2025-04-05 17:41:57,197.49,63,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,251,True,True,2025-04-05 17:42:02,1.0,DEV-478,gcash,2025-04-05 17:42:44,branded,Couple billion staff tend green.,True
2025-01-24 20:11:37,464.3,45,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,258,True,True,2025-01-24 20:11:42,0.74,DEV-776,cash,2025-01-24 20:12:12,branded,Arrive sea street.,False
2025-02-12 15:24:33,481.85,60,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",2,205,True,True,2025-02-12 15:24:38,0.82,DEV-799,cash,2025-02-12 15:24:35,branded,Oil think catch detail everyone candidate really.,True
2025-05-03 17:27:05,55.54,26,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,159,False,True,2025-05-03 17:27:10,0.94,DEV-173,cash,2025-05-03 17:27:25,unbranded,According popular threat lose market by.,False
2025-02-28 03:39:45,228.63,58,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,141,True,True,2025-02-28 03:39:50,0.94,DEV-526,card,2025-02-28 03:40:43,unbranded,Back hope treatment.,False
2025-04-22 06:25:52,434.45,43,Female,"06285 David Tunnel
South Crystal, WY 51579",5,249,True,True,2025-04-22 06:25:57,0.82,DEV-328,card,2025-04-22 06:26:20,unbranded,Edge total before response expect.,True
2025-02-08 14:46:08,326.16,65,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",4,266,True,True,2025-02-08 14:46:13,0.74,DEV-970,card,2025-02-08 14:46:58,unsure,Employee himself happy character game.,True
2025-01-10 03:53:06,409.06,39,Female,"06285 David Tunnel
South Crystal, WY 51579",5,162,True,True,2025-01-10 03:53:11,0.91,DEV-189,gcash,2025-01-10 03:53:45,unbranded,A week economic part throughout.,True
2025-01-26 16:32:49,310.45,32,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",2,254,True,True,2025-01-26 16:32:54,0.72,DEV-302,cash,2025-01-26 16:32:55,unbranded,Course town entire meeting add think argue.,True
2025-04-27 15:14:11,474.2,44,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,37,False,True,2025-04-27 15:14:16,0.95,DEV-970,card,2025-04-27 15:14:41,unbranded,Per sort office sea first sense.,False
2025-03-23 04:08:01,377.0,44,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",4,91,False,True,2025-03-23 04:08:06,0.71,DEV-633,cash,2025-03-23 04:08:07,unsure,When understand clearly just allow other language.,False
2025-01-22 16:19:06,442.94,35,Male,"143 Cuevas Trail
North Teresa, SC 24246",3,257,False,True,2025-01-22 16:19:11,0.74,DEV-885,gcash,2025-01-22 16:19:42,unbranded,Break sign forward despite show enough perhaps.,False
2025-04-18 12:35:14,300.08,33,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,254,True,True,2025-04-18 12:35:19,0.87,DEV-532,cash,2025-04-18 12:35:35,unbranded,Scientist herself attack entire research close mother.,True
2025-05-25 18:33:17,125.38,52,Other,"06285 David Tunnel
South Crystal, WY 51579",2,266,True,True,2025-05-25 18:33:22,0.82,DEV-363,card,2025-05-25 18:33:25,unsure,Base middle note dark audience.,False
2025-04-02 17:19:58,304.99,52,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,111,True,True,2025-04-02 17:20:03,0.97,DEV-357,cash,2025-04-02 17:20:20,unsure,Hour daughter black bank.,False
2025-03-19 22:33:28,297.74,40,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,186,True,True,2025-03-19 22:33:33,0.75,DEV-976,gcash,2025-03-19 22:34:01,unsure,Adult single some chance home.,False
2025-02-13 03:45:45,441.08,57,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,195,True,True,2025-02-13 03:45:50,0.76,DEV-652,card,2025-02-13 03:46:40,unbranded,Television industry from star cultural.,False
2025-03-20 07:03:35,361.05,56,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,293,True,True,2025-03-20 07:03:40,0.84,DEV-920,card,2025-03-20 07:04:16,unbranded,That TV hold wear meet.,True
2025-06-11 03:29:08,184.04,41,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,107,True,True,2025-06-11 03:29:13,0.97,DEV-791,cash,2025-06-11 03:29:32,branded,Several work police present rich smile to.,False
2025-03-17 07:27:40,212.36,36,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",1,205,False,True,2025-03-17 07:27:45,0.74,DEV-315,card,2025-03-17 07:28:09,unsure,Way any computer week miss.,False
2025-05-04 07:06:45,446.36,22,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,280,True,True,2025-05-04 07:06:50,0.91,DEV-513,card,2025-05-04 07:06:58,branded,We evening hear realize.,True
2025-05-29 11:00:07,234.37,49,Female,"143 Cuevas Trail
North Teresa, SC 24246",5,96,True,True,2025-05-29 11:00:12,0.73,DEV-242,gcash,2025-05-29 11:00:55,unbranded,Threat natural consider summer experience lot improve.,True
2025-03-26 11:53:10,237.31,24,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,83,False,True,2025-03-26 11:53:15,0.98,DEV-761,card,2025-03-26 11:53:23,branded,Mission almost upon wait unit.,True
2025-06-12 17:53:25,442.86,36,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,111,False,True,2025-06-12 17:53:30,0.73,DEV-334,cash,2025-06-12 17:54:06,branded,Picture under often return east indicate such.,False
2025-06-06 05:50:17,423.88,55,Male,"143 Cuevas Trail
North Teresa, SC 24246",5,199,False,True,2025-06-06 05:50:22,0.88,DEV-948,cash,2025-06-06 05:50:36,unsure,Decision most agent film relationship cover be.,False
2025-04-15 03:43:38,83.57,27,Female,"143 Cuevas Trail
North Teresa, SC 24246",5,34,True,True,2025-04-15 03:43:43,0.94,DEV-653,card,2025-04-15 03:43:55,unsure,Provide fill carry assume.,False
2025-04-16 05:00:42,313.68,21,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,250,True,True,2025-04-16 05:00:47,0.85,DEV-272,gcash,2025-04-16 05:01:19,unbranded,Region several I he occur base music.,True
2025-02-24 16:34:51,227.39,36,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,152,True,True,2025-02-24 16:34:56,0.72,DEV-224,cash,2025-02-24 16:35:47,branded,Decide technology senior group there cell.,False
2025-06-20 07:16:16,73.71,48,Male,"06285 David Tunnel
South Crystal, WY 51579",1,240,False,True,2025-06-20 07:16:21,0.75,DEV-324,card,2025-06-20 07:17:07,unsure,Stock picture test about word effort.,False
2025-03-26 03:50:03,453.53,36,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,239,True,True,2025-03-26 03:50:08,0.98,DEV-906,card,2025-03-26 03:50:05,unsure,Local between conference carry feeling specific heart.,False
2025-01-22 12:19:54,359.05,39,Male,"06285 David Tunnel
South Crystal, WY 51579",5,202,False,True,2025-01-22 12:19:59,0.79,DEV-433,cash,2025-01-22 12:20:30,unbranded,Republican position military pay night none free.,False
2025-04-29 07:23:14,444.23,48,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",3,246,True,True,2025-04-29 07:23:19,0.93,DEV-389,gcash,2025-04-29 07:23:34,branded,Ever water man forget head how Mr.,True
2025-03-25 14:01:51,119.09,32,Female,"06285 David Tunnel
South Crystal, WY 51579",4,185,True,True,2025-03-25 14:01:56,0.81,DEV-776,card,2025-03-25 14:02:36,unbranded,Production factor herself describe way.,True
2025-05-23 07:26:40,295.27,31,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,98,False,True,2025-05-23 07:26:45,0.88,DEV-189,card,2025-05-23 07:26:48,unsure,Various think foot economic record prepare car.,True
2025-02-19 10:49:49,103.2,26,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,269,False,True,2025-02-19 10:49:54,0.99,DEV-893,gcash,2025-02-19 10:50:31,unbranded,Road analysis forward billion store walk.,True
2025-05-06 11:21:25,272.2,64,Male,"06285 David Tunnel
South Crystal, WY 51579",1,40,False,True,2025-05-06 11:21:30,0.76,DEV-676,cash,2025-05-06 11:22:06,unbranded,Reason perform way lot.,True
2025-01-12 23:40:30,114.03,25,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,98,True,True,2025-01-12 23:40:35,0.81,DEV-147,cash,2025-01-12 23:40:48,branded,Dog need left price southern people could.,True
2025-01-02 06:18:47,254.72,43,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",5,288,True,True,2025-01-02 06:18:52,0.84,DEV-197,cash,2025-01-02 06:19:46,branded,Force manager likely owner our.,True
2025-01-07 09:09:12,149.4,28,Male,"06285 David Tunnel
South Crystal, WY 51579",4,283,False,True,2025-01-07 09:09:17,0.86,DEV-734,card,2025-01-07 09:09:28,branded,Miss kitchen view hear behind action store.,True
2025-03-27 10:52:54,294.75,38,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,97,True,True,2025-03-27 10:52:59,0.77,DEV-914,cash,2025-03-27 10:53:23,unbranded,Difficult increase threat.,False
2025-04-17 14:34:16,142.44,33,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,104,True,True,2025-04-17 14:34:21,0.88,DEV-948,card,2025-04-17 14:34:34,unsure,Nation wait water consider.,False
2025-01-15 11:22:07,262.11,22,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",5,96,False,True,2025-01-15 11:22:12,0.77,DEV-562,gcash,2025-01-15 11:22:14,unbranded,Just heavy growth admit history.,True
2025-02-19 11:16:35,414.25,38,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,255,True,True,2025-02-19 11:16:40,0.89,DEV-277,gcash,2025-02-19 11:17:30,unsure,Often student finish church in day.,False
2025-04-29 05:50:00,432.98,39,Female,"143 Cuevas Trail
North Teresa, SC 24246",1,188,False,True,2025-04-29 05:50:05,0.91,DEV-902,cash,2025-04-29 05:50:07,unbranded,Need on environmental win choose.,False
2025-01-14 08:35:07,264.99,22,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,273,False,True,2025-01-14 08:35:12,0.97,DEV-545,card,2025-01-14 08:35:55,unsure,Lose again such her raise fear.,False
2025-01-30 15:33:59,264.65,37,Male,"06285 David Tunnel
South Crystal, WY 51579",1,120,True,True,2025-01-30 15:34:04,0.9,DEV-582,gcash,2025-01-30 15:34:09,branded,Think first edge red.,True
2025-05-26 09:46:02,158.86,31,Other,"143 Cuevas Trail
North Teresa, SC 24246",1,209,False,True,2025-05-26 09:46:07,0.78,DEV-217,card,2025-05-26 09:46:47,unsure,Decade box east.,True
2025-03-16 16:03:49,348.91,30,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",2,216,False,True,2025-03-16 16:03:54,0.94,DEV-175,card,2025-03-16 16:04:25,branded,Rather lay firm manage mission claim data.,True
2025-03-15 09:48:42,449.79,57,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,293,False,True,2025-03-15 09:48:47,0.87,DEV-383,cash,2025-03-15 09:49:34,unsure,Wrong vote far far book allow mean.,False
2025-02-04 10:44:48,119.06,24,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,233,False,True,2025-02-04 10:44:53,0.98,DEV-953,cash,2025-02-04 10:45:14,branded,Federal free for box local young about.,True
2025-05-17 05:25:56,216.81,27,Other,"06285 David Tunnel
South Crystal, WY 51579",2,290,True,True,2025-05-17 05:26:01,0.8,DEV-462,cash,2025-05-17 05:26:29,unbranded,Evidence open land send approach this attention.,True
2025-02-22 16:04:39,163.87,42,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,30,True,True,2025-02-22 16:04:44,0.92,DEV-472,card,2025-02-22 16:04:55,branded,Development indeed suffer land fill wrong reduce technology.,True
2025-01-21 12:30:22,368.57,45,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",2,280,True,True,2025-01-21 12:30:27,0.95,DEV-130,gcash,2025-01-21 12:30:49,unsure,Generation than decide our heavy.,False
2025-04-24 01:43:54,65.26,39,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,133,True,True,2025-04-24 01:43:59,0.84,DEV-802,gcash,2025-04-24 01:44:52,branded,Participant really race only often.,True
2025-01-05 01:43:00,162.73,54,Female,"06285 David Tunnel
South Crystal, WY 51579",4,296,False,True,2025-01-05 01:43:05,0.8,DEV-739,cash,2025-01-05 01:43:06,branded,Happy certain per defense positive.,True
2025-02-02 10:08:19,248.6,24,Other,"143 Cuevas Trail
North Teresa, SC 24246",3,137,True,True,2025-02-02 10:08:24,0.81,DEV-420,cash,2025-02-02 10:08:22,unsure,Today approach way ball book across church force.,False
2025-01-13 09:44:48,152.49,40,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,37,True,True,2025-01-13 09:44:53,0.75,DEV-645,gcash,2025-01-13 09:45:36,unbranded,Approach as least whole effect throw.,True
2025-04-12 15:16:22,325.19,55,Other,"143 Cuevas Trail
North Teresa, SC 24246",3,100,True,True,2025-04-12 15:16:27,0.81,DEV-442,cash,2025-04-12 15:16:55,branded,From than speech best agreement sort mention.,False
2025-03-09 11:00:03,446.16,39,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,207,False,True,2025-03-09 11:00:08,0.96,DEV-757,gcash,2025-03-09 11:00:45,unsure,Law growth even.,True
2025-06-09 21:36:56,128.15,50,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",2,187,True,True,2025-06-09 21:37:01,0.79,DEV-380,card,2025-06-09 21:37:37,branded,Program provide door career push cost.,False
2025-06-10 12:49:21,142.21,23,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,150,True,True,2025-06-10 12:49:26,0.84,DEV-709,card,2025-06-10 12:49:28,unsure,Degree after woman bed head.,True
2025-05-05 17:39:35,330.59,36,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",4,82,True,True,2025-05-05 17:39:40,0.94,DEV-673,gcash,2025-05-05 17:40:26,branded,Today present standard town interesting.,True
2025-05-04 09:24:31,252.39,22,Female,"143 Cuevas Trail
North Teresa, SC 24246",3,264,True,True,2025-05-04 09:24:36,0.85,DEV-426,gcash,2025-05-04 09:24:48,unsure,Growth film policy body rise ability.,True
2025-04-04 20:42:10,248.73,27,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,173,False,True,2025-04-04 20:42:15,0.98,DEV-710,card,2025-04-04 20:42:32,unbranded,Population ago sign doctor.,True
2025-02-10 17:45:06,230.4,54,Other,"06285 David Tunnel
South Crystal, WY 51579",5,191,True,True,2025-02-10 17:45:11,0.98,DEV-431,gcash,2025-02-10 17:45:24,unbranded,These generation leave reflect base happen yard.,True
2025-01-13 15:37:34,122.41,38,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,187,True,True,2025-01-13 15:37:39,0.95,DEV-827,cash,2025-01-13 15:38:34,unbranded,North continue cell address look often sure.,True
2025-03-07 04:30:05,61.34,55,Female,"06285 David Tunnel
South Crystal, WY 51579",1,214,False,True,2025-03-07 04:30:10,0.87,DEV-158,cash,2025-03-07 04:30:40,unbranded,Yet over specific can candidate development economy subject.,True
2025-04-12 09:47:01,221.67,40,Female,"143 Cuevas Trail
North Teresa, SC 24246",3,36,True,True,2025-04-12 09:47:06,0.73,DEV-639,card,2025-04-12 09:47:12,unsure,Full city east also federal stay.,True
2025-03-02 14:27:15,434.77,20,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,126,False,True,2025-03-02 14:27:20,0.97,DEV-499,card,2025-03-02 14:28:01,unsure,Various most less issue fly too suffer actually.,False
2025-03-18 12:44:35,243.99,56,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,34,False,True,2025-03-18 12:44:40,0.85,DEV-471,card,2025-03-18 12:44:56,unbranded,Expect baby American call environment.,False
2025-02-25 14:41:51,243.46,21,Female,"06285 David Tunnel
South Crystal, WY 51579",2,38,False,True,2025-02-25 14:41:56,0.83,DEV-383,cash,2025-02-25 14:42:09,branded,Far role such.,True
2025-04-11 22:07:54,438.8,35,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,272,True,True,2025-04-11 22:07:59,0.85,DEV-617,gcash,2025-04-11 22:08:31,unsure,Appear fast lead even pick development moment again.,False
2025-03-11 19:10:35,497.41,43,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",4,295,False,True,2025-03-11 19:10:40,0.98,DEV-804,card,2025-03-11 19:10:57,unsure,Will dark respond actually.,True
2025-01-24 00:09:00,162.72,19,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,241,True,True,2025-01-24 00:09:05,0.88,DEV-555,card,2025-01-24 00:09:07,unbranded,Policy course account answer somebody nothing number.,False
2025-02-26 09:38:45,332.01,62,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,79,False,True,2025-02-26 09:38:50,0.88,DEV-451,card,2025-02-26 09:39:41,unsure,Authority light friend.,False
2025-02-16 11:49:28,169.39,46,Other,"143 Cuevas Trail
North Teresa, SC 24246",3,198,False,True,2025-02-16 11:49:33,0.82,DEV-349,gcash,2025-02-16 11:50:00,unsure,Her lot after piece person knowledge.,True
2025-03-18 17:50:22,405.49,57,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,221,False,True,2025-03-18 17:50:27,0.91,DEV-257,gcash,2025-03-18 17:50:44,unsure,Film human summer idea tree you.,True
2025-03-23 02:56:17,325.21,51,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,117,False,True,2025-03-23 02:56:22,0.84,DEV-757,card,2025-03-23 02:56:51,unbranded,Money message second world mean order card.,False
2025-02-17 23:00:24,127.52,21,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,147,False,True,2025-02-17 23:00:29,0.91,DEV-763,card,2025-02-17 23:00:32,branded,Card your activity computer.,False
2025-02-07 05:14:24,493.91,23,Female,"06285 David Tunnel
South Crystal, WY 51579",1,262,True,True,2025-02-07 05:14:29,0.86,DEV-950,card,2025-02-07 05:15:13,unsure,A explain agree.,True
2025-06-04 22:59:37,451.7,26,Female,"06285 David Tunnel
South Crystal, WY 51579",5,240,False,True,2025-06-04 22:59:42,0.97,DEV-835,card,2025-06-04 23:00:09,unbranded,Political their vote race avoid.,True
2025-05-09 02:40:02,343.63,64,Male,"06285 David Tunnel
South Crystal, WY 51579",2,295,True,True,2025-05-09 02:40:07,0.8,DEV-642,gcash,2025-05-09 02:40:41,branded,Fast charge increase enough task.,True
2025-03-06 23:33:24,153.72,26,Female,"143 Cuevas Trail
North Teresa, SC 24246",1,244,False,True,2025-03-06 23:33:29,0.79,DEV-541,card,2025-03-06 23:34:22,branded,Down everyone hospital.,False
2025-02-18 05:49:39,150.2,23,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,50,False,True,2025-02-18 05:49:44,0.86,DEV-121,gcash,2025-02-18 05:50:33,unbranded,Plan raise service.,False
2025-04-01 13:54:43,135.74,56,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,55,True,True,2025-04-01 13:54:48,0.71,DEV-552,card,2025-04-01 13:55:20,unbranded,Agree both son make.,False
2025-02-07 06:54:14,499.08,45,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",2,83,False,True,2025-02-07 06:54:19,0.81,DEV-101,cash,2025-02-07 06:54:43,unbranded,Machine television pull eye write never rest group.,True
2025-04-27 11:46:14,489.83,52,Male,"143 Cuevas Trail
North Teresa, SC 24246",3,288,True,True,2025-04-27 11:46:19,0.79,DEV-852,gcash,2025-04-27 11:47:10,unsure,Even thousand show later conference community.,False
2025-03-03 13:34:56,474.27,39,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,35,False,True,2025-03-03 13:35:01,0.71,DEV-996,gcash,2025-03-03 13:35:52,branded,Else performance edge.,False
2025-04-07 05:31:54,433.04,26,Other,"143 Cuevas Trail
North Teresa, SC 24246",1,90,False,True,2025-04-07 05:31:59,0.97,DEV-716,gcash,2025-04-07 05:32:37,unbranded,Mind seven finally scene toward follow.,True
2025-01-13 20:53:12,239.71,54,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",2,171,True,True,2025-01-13 20:53:17,0.97,DEV-560,card,2025-01-13 20:53:22,branded,Hour involve weight later happen husband the.,True
2025-03-21 10:44:32,426.31,56,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,50,False,True,2025-03-21 10:44:37,0.95,DEV-422,gcash,2025-03-21 10:44:44,unsure,Team future scientist effect during.,True
2025-03-19 23:28:36,411.71,38,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",5,108,False,True,2025-03-19 23:28:41,0.91,DEV-856,cash,2025-03-19 23:29:10,unsure,Single notice see occur each.,True
2025-04-18 17:45:11,332.4,45,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",5,65,False,True,2025-04-18 17:45:16,0.91,DEV-759,cash,2025-04-18 17:45:17,unsure,Peace outside he case food director.,False
2025-03-28 09:54:41,465.23,23,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",1,82,False,True,2025-03-28 09:54:46,0.82,DEV-164,gcash,2025-03-28 09:55:31,branded,Leader maybe bed place.,False
2025-03-27 11:09:48,138.7,59,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",1,118,True,True,2025-03-27 11:09:53,0.71,DEV-270,cash,2025-03-27 11:10:29,unbranded,Responsibility media into capital expect serve.,False
2025-03-21 19:24:59,293.03,22,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,78,False,True,2025-03-21 19:25:04,0.89,DEV-588,gcash,2025-03-21 19:25:36,unbranded,Position involve safe federal western reason.,True
2025-05-20 20:12:46,336.95,24,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,232,True,True,2025-05-20 20:12:51,0.88,DEV-250,cash,2025-05-20 20:13:35,unsure,What always oil environmental tonight watch.,False
2025-01-07 14:50:47,380.54,36,Male,"143 Cuevas Trail
North Teresa, SC 24246",2,108,True,True,2025-01-07 14:50:52,0.71,DEV-626,card,2025-01-07 14:51:11,unbranded,Memory TV everyone effect usually give.,True
2025-06-11 14:52:30,338.52,18,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,194,False,True,2025-06-11 14:52:35,0.8,DEV-235,cash,2025-06-11 14:52:53,branded,Experience none country choose letter.,True
2025-05-08 23:01:13,401.7,44,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,179,True,True,2025-05-08 23:01:18,0.93,DEV-737,card,2025-05-08 23:01:30,branded,Few Mrs population stop.,True
2025-05-21 06:29:51,151.12,64,Other,"06285 David Tunnel
South Crystal, WY 51579",5,122,False,True,2025-05-21 06:29:56,0.91,DEV-685,cash,2025-05-21 06:30:03,unsure,His ago opportunity free food.,False
2025-03-21 12:09:52,373.8,41,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",1,150,False,True,2025-03-21 12:09:57,0.88,DEV-851,card,2025-03-21 12:10:10,branded,Force necessary role.,False
2025-04-16 15:55:49,276.69,38,Other,"06285 David Tunnel
South Crystal, WY 51579",4,146,True,True,2025-04-16 15:55:54,0.86,DEV-610,card,2025-04-16 15:56:14,unbranded,Back generation science claim nor low hit option.,False
2025-04-06 15:12:28,202.83,23,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",3,156,False,True,2025-04-06 15:12:33,0.8,DEV-779,card,2025-04-06 15:13:04,branded,Thought among these read drive.,True
2025-04-16 04:05:26,79.77,36,Female,"143 Cuevas Trail
North Teresa, SC 24246",2,112,False,True,2025-04-16 04:05:31,0.81,DEV-924,gcash,2025-04-16 04:06:19,unsure,Quite cost impact apply.,False
2025-01-21 23:00:18,405.93,33,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,171,True,True,2025-01-21 23:00:23,0.73,DEV-177,card,2025-01-21 23:01:12,branded,Show ask news particular impact he.,False
