id,created_at,store_id,brand_id,category,amount
3324f7d4,2025-06-23T19:12:00,7,19,Snacks,108.1
4dba5fe0,2025-06-27T23:48:00,7,4,Beverages,154.47
f8b2d2c7,2025-06-26T23:06:00,8,11,Bakery,67.54
4459221d,2025-05-02T08:11:00,6,6,Dairy,165.41
621751bd,2025-05-23T09:26:00,2,25,Dairy,27.33
e6c96583,2025-05-07T14:25:00,10,40,Beverages,176.79
b4c33e38,2025-06-09T20:32:00,6,27,Dairy,180.71
0dcb7b69,2025-06-28T16:05:00,3,45,Dairy,231.43
1e5a0932,2025-05-17T02:39:00,7,3,Beverages,106.12
3b2fdf4a,2025-06-19T11:41:00,10,43,Snacks,45.98
43e41907,2025-06-17T17:22:00,5,14,Dairy,213.48
6a39c0a1,2025-06-25T18:51:00,10,13,Frozen,163.34
302af44d,2025-05-30T09:17:00,10,20,Dairy,219.62
85542b07,2025-06-21T12:20:00,10,11,Snacks,84.88
8e15ac5a,2025-06-28T16:12:00,8,18,Bakery,83.91
ac31e15c,2025-06-24T15:02:00,5,40,Bakery,117.31
e8149034,2025-06-06T13:46:00,6,21,Beverages,44.79
8014fb62,2025-06-17T00:51:00,10,43,Dairy,248.83
c9138a76,2025-05-19T16:56:00,9,13,Bakery,125.16
10c810b5,2025-06-08T20:58:00,6,50,Bakery,19.27
8772ff20,2025-05-08T15:23:00,1,6,Snacks,36.27
3ac4c08a,2025-05-07T19:56:00,4,15,Frozen,125.79
65f8a940,2025-05-20T11:13:00,5,12,Beverages,78.82
a4d7df19,2025-06-16T21:00:00,4,22,Dairy,170.59
737fa9af,2025-05-31T12:16:00,8,19,Frozen,129.09
9b976f71,2025-06-27T13:25:00,4,40,Bakery,221.96
cc3166d3,2025-05-19T13:20:00,9,45,Snacks,93.69
bdb0bb43,2025-06-04T03:52:00,5,14,Beverages,157.7
f021ca50,2025-05-18T20:04:00,6,45,Snacks,233.33
2f58d8b6,2025-06-01T05:55:00,3,5,Dairy,20.48
c0253997,2025-05-19T03:29:00,5,25,Bakery,236.66
55e1a41e,2025-05-03T06:25:00,7,35,Frozen,161.88
a6f67cc9,2025-05-15T03:15:00,5,31,Beverages,240.81
a04bce68,2025-06-13T15:27:00,6,27,Beverages,9.21
d4cf5ab3,2025-05-05T13:24:00,2,3,Snacks,205.72
307ba866,2025-05-16T02:37:00,3,7,Snacks,56.36
ad567c13,2025-06-01T02:55:00,6,7,Snacks,28.65
f5607905,2025-06-08T08:05:00,10,33,Snacks,38.42
1930e831,2025-05-15T06:52:00,9,23,Dairy,29.19
0ade591c,2025-05-12T20:29:00,3,27,Snacks,158.84
7af49671,2025-06-07T21:01:00,3,8,Dairy,69.7
b01456b2,2025-05-19T19:16:00,8,7,Dairy,163.27
4df65b41,2025-05-25T14:33:00,6,8,Frozen,101.23
5fbd0aed,2025-06-19T19:25:00,8,32,Frozen,127.51
dc70a316,2025-05-04T06:25:00,2,44,Beverages,161.52
0897490f,2025-06-25T10:44:00,2,14,Snacks,108.57
1477445f,2025-05-28T12:06:00,3,13,Snacks,178.03
b2b5dc97,2025-06-06T03:03:00,4,22,Dairy,199.31
5bc716a3,2025-06-08T01:32:00,10,44,Beverages,55.87
28da4543,2025-06-05T13:11:00,10,46,Snacks,26.21
f6f6405e,2025-06-01T09:25:00,8,6,Frozen,116.47
49d59bba,2025-05-17T08:27:00,4,46,Frozen,29.55
e88d3818,2025-05-28T00:41:00,6,22,Snacks,116.25
de8e34ae,2025-06-21T05:33:00,8,28,Snacks,159.35
65e5bc2e,2025-05-01T22:24:00,3,14,Dairy,110.23
2a6282c4,2025-05-03T07:50:00,10,15,Beverages,157.52
357089e1,2025-06-26T09:31:00,9,28,Frozen,153.72
83f9e314,2025-05-08T11:02:00,10,47,Dairy,8.05
3631945f,2025-06-21T08:49:00,7,32,Frozen,247.84
b5e9297b,2025-06-22T04:05:00,10,39,Frozen,58.24
845977cb,2025-06-18T02:01:00,2,37,Beverages,222.29
3639aae1,2025-06-27T11:09:00,10,19,Frozen,242.66
d7e4d7ce,2025-06-12T05:09:00,5,25,Beverages,47.46
0baa7d1a,2025-05-08T22:20:00,10,45,Beverages,13.85
1c7b28d7,2025-05-27T15:29:00,2,24,Dairy,32.7
062f4a6b,2025-05-31T02:03:00,9,49,Bakery,226.98
570427ad,2025-06-11T13:46:00,4,22,Snacks,54.66
4b7ace19,2025-06-13T10:24:00,1,9,Frozen,194.92
5788f6ab,2025-06-24T07:43:00,10,26,Bakery,240.88
1019f17b,2025-06-15T23:48:00,7,35,Dairy,204.3
68706577,2025-05-25T18:43:00,4,5,Beverages,99.38
8ae1b0e5,2025-05-07T10:25:00,1,46,Bakery,91.86
6a2801e2,2025-05-09T00:00:00,5,45,Frozen,67.0
1f153969,2025-06-12T08:30:00,4,40,Bakery,184.84
992ebf4a,2025-05-27T17:54:00,4,6,Beverages,88.28
a4490526,2025-06-10T06:53:00,8,5,Beverages,233.4
ad00dc3b,2025-05-06T08:13:00,3,30,Dairy,145.45
03dda7d4,2025-05-05T02:38:00,9,41,Frozen,247.47
f16d6b97,2025-05-31T10:21:00,9,25,Frozen,115.58
58304bf4,2025-05-18T12:59:00,6,34,Dairy,54.93
c72ded15,2025-05-15T23:56:00,4,7,Dairy,144.01
5e665aea,2025-05-31T16:22:00,3,48,Beverages,46.36
7ccf704e,2025-06-20T05:35:00,7,3,Bakery,39.04
e2592344,2025-05-01T18:41:00,10,33,Beverages,140.13
5bace9a0,2025-05-26T03:21:00,1,42,Frozen,218.84
4f6b2ac8,2025-06-26T15:50:00,10,8,Dairy,35.41
1bc555df,2025-05-28T19:41:00,2,19,Beverages,92.78
aa089e14,2025-05-06T18:09:00,9,23,Beverages,167.98
8ccc0bae,2025-05-23T08:57:00,5,31,Dairy,180.22
c839a131,2025-06-25T01:47:00,7,15,Bakery,67.39
5837c56a,2025-05-17T22:57:00,3,27,Dairy,115.8
bf818fd6,2025-05-30T11:38:00,5,45,Snacks,176.34
b662942e,2025-05-17T13:30:00,5,22,Snacks,151.93
77220032,2025-06-06T13:05:00,1,19,Snacks,67.11
a9ba77a5,2025-06-19T04:48:00,2,30,Dairy,178.42
32d45d0f,2025-05-26T11:54:00,3,24,Snacks,232.63
94c6197a,2025-06-06T18:10:00,9,42,Dairy,189.11
4fa870c4,2025-05-18T05:45:00,8,28,Frozen,214.76
3b07b901,2025-05-03T01:51:00,10,7,Frozen,163.64
7671b78a,2025-05-10T15:03:00,3,10,Dairy,196.92
b2679c29,2025-06-05T07:14:00,7,8,Dairy,221.51
b2d1df34,2025-06-19T04:52:00,1,39,Bakery,5.39
c5d5a7a9,2025-05-02T01:29:00,10,49,Bakery,148.8
bd2e30ef,2025-05-02T17:26:00,10,28,Snacks,92.7
73840d75,2025-05-10T13:45:00,6,40,Beverages,23.33
340ecc3e,2025-06-01T10:11:00,4,16,Beverages,112.77
1e43e17f,2025-05-13T15:30:00,6,14,Snacks,127.22
801c151b,2025-06-13T11:22:00,1,35,Bakery,17.6
a20871da,2025-06-29T05:45:00,4,30,Bakery,230.65
3434e07b,2025-06-20T10:14:00,8,12,Dairy,53.59
10ce67ce,2025-05-09T04:46:00,8,9,Beverages,172.74
00592e22,2025-05-30T18:19:00,4,16,Snacks,11.08
085bd7fa,2025-05-19T12:14:00,3,22,Bakery,145.97
03d5a379,2025-06-08T04:08:00,5,29,Dairy,229.47
61e67eff,2025-05-07T10:41:00,4,16,Beverages,231.13
c83d532a,2025-06-02T19:24:00,2,39,Bakery,128.27
eec1ca79,2025-06-25T20:58:00,5,35,Dairy,43.68
ecaebffa,2025-06-07T20:34:00,7,13,Beverages,95.15
111bdd97,2025-05-20T15:42:00,1,38,Frozen,12.19
5e91bdb5,2025-05-20T02:46:00,5,45,Frozen,33.79
2964a5be,2025-05-08T06:11:00,6,25,Dairy,53.02
b6ad7410,2025-06-04T20:17:00,7,32,Beverages,55.75
0a8859dc,2025-05-29T04:44:00,7,46,Snacks,85.53
0b9a3880,2025-05-28T18:35:00,6,11,Snacks,131.18
b42ef6a8,2025-06-28T11:43:00,3,14,Snacks,220.93
c90c4421,2025-05-21T00:35:00,5,33,Dairy,182.67
6f9e3269,2025-06-24T13:04:00,8,49,Frozen,144.19
672fc331,2025-05-24T14:29:00,10,27,Dairy,243.51
b9785929,2025-06-11T20:18:00,6,36,Snacks,249.64
eeb58a79,2025-05-21T11:13:00,6,12,Beverages,168.91
f1320bf4,2025-06-15T11:57:00,1,44,Bakery,77.08
38fac767,2025-06-09T18:22:00,5,6,Snacks,53.09
23122fa6,2025-06-28T15:32:00,2,21,Dairy,15.02
a6401de3,2025-05-29T09:12:00,5,30,Frozen,55.07
a8ff2aea,2025-06-11T12:36:00,6,1,Beverages,102.97
fc4c4b84,2025-05-14T05:38:00,8,41,Beverages,239.86
44e8619c,2025-06-29T13:33:00,5,37,Beverages,66.91
95a30e23,2025-05-02T20:04:00,6,9,Bakery,237.39
bab79362,2025-06-27T13:03:00,7,13,Bakery,233.91
104e70b9,2025-05-16T13:06:00,8,10,Beverages,50.94
b6ea0dda,2025-06-07T07:24:00,5,44,Dairy,235.58
544a889f,2025-05-19T18:48:00,7,32,Bakery,129.87
d5bfe6c2,2025-06-14T02:53:00,10,28,Bakery,166.48
86848bed,2025-06-05T19:40:00,8,41,Snacks,99.67
3e9e28e4,2025-06-17T02:27:00,7,46,Snacks,6.17
82c3dd4a,2025-05-09T10:24:00,4,14,Snacks,37.48
77a2b568,2025-06-26T07:35:00,9,48,Frozen,237.55
edeeb55e,2025-05-09T22:43:00,8,1,Snacks,162.04
4bd3a766,2025-06-08T07:01:00,8,8,Frozen,143.83
40c98292,2025-05-07T18:02:00,5,39,Dairy,157.66
bc807ad3,2025-06-19T11:47:00,6,8,Dairy,185.01
855a9e86,2025-06-02T14:49:00,7,8,Bakery,186.06
924fc403,2025-05-20T08:15:00,9,19,Frozen,237.39
18d5a07c,2025-05-15T00:11:00,7,2,Bakery,131.28
c3f80eeb,2025-05-18T01:47:00,3,33,Bakery,143.75
51fbc867,2025-06-07T02:29:00,2,20,Beverages,189.56
6816eefd,2025-06-21T19:35:00,7,25,Beverages,169.74
b92842c0,2025-06-03T21:14:00,10,11,Frozen,220.68
fe875427,2025-05-15T17:12:00,6,29,Frozen,151.78
20021be8,2025-06-20T03:17:00,9,22,Beverages,108.77
ac0a6a47,2025-05-02T16:37:00,4,4,Snacks,74.97
d5267c75,2025-06-14T06:20:00,2,6,Snacks,17.07
86a8e9ba,2025-06-13T00:00:00,4,2,Snacks,226.47
1ef16b18,2025-06-18T09:47:00,6,41,Frozen,208.94
f86907c0,2025-05-10T04:41:00,3,38,Snacks,245.48
e1665111,2025-05-04T12:52:00,8,10,Snacks,53.27
28f2194a,2025-05-19T23:04:00,4,24,Frozen,41.77
01268d93,2025-05-21T18:00:00,10,35,Frozen,170.56
9a2cd82e,2025-05-07T11:42:00,2,45,Beverages,239.54
bf276ff1,2025-06-27T08:33:00,10,38,Bakery,191.96
e800f452,2025-06-13T01:50:00,4,35,Bakery,152.4
55806ab8,2025-06-10T07:01:00,9,30,Bakery,245.17
6562ee3e,2025-06-18T21:20:00,3,16,Bakery,6.88
b23e5b38,2025-06-20T12:27:00,5,12,Snacks,150.32
8fda1713,2025-06-05T05:05:00,7,22,Beverages,79.62
810fa872,2025-05-25T00:27:00,9,25,Dairy,117.58
7f25774b,2025-05-19T08:26:00,1,26,Snacks,205.92
21376138,2025-06-05T02:45:00,9,5,Dairy,170.6
23ffa960,2025-06-21T00:58:00,5,37,Frozen,158.43
a8ddfb94,2025-06-23T19:38:00,9,45,Bakery,39.6
b79bfe47,2025-05-17T02:18:00,10,33,Beverages,20.42
f8386eea,2025-05-02T06:03:00,1,34,Dairy,63.22
bd9d454f,2025-06-29T05:07:00,4,38,Beverages,249.92
5bdc56e6,2025-05-08T23:52:00,10,46,Frozen,33.47
2b8ca809,2025-05-08T04:50:00,8,38,Bakery,66.05
9c053d96,2025-05-19T02:01:00,1,41,Dairy,248.95
f37c1515,2025-06-11T17:01:00,5,37,Dairy,17.94
6732f5b4,2025-05-27T00:39:00,5,16,Snacks,113.05
cc61fba7,2025-06-24T02:10:00,3,37,Frozen,222.27
0534f25a,2025-05-01T21:02:00,3,46,Frozen,73.84
92817503,2025-06-29T11:38:00,5,49,Beverages,200.07
cd1f376e,2025-06-07T14:15:00,2,44,Bakery,150.02
96e46cef,2025-06-07T12:19:00,3,18,Beverages,132.31
997431b8,2025-06-18T05:34:00,6,8,Bakery,62.0
1092f0e6,2025-05-23T05:26:00,9,7,Snacks,125.05
00ef4166,2025-05-30T11:20:00,8,46,Dairy,23.73
fbb3ee1f,2025-05-23T10:37:00,8,27,Snacks,47.93
e8a0287a,2025-05-31T18:57:00,10,18,Beverages,181.09
5f2ceca4,2025-05-13T00:59:00,6,35,Snacks,133.96
69bdafd7,2025-05-08T22:46:00,7,15,Dairy,125.8
2f2b6300,2025-05-08T00:03:00,2,27,Dairy,197.91
9474c37e,2025-05-26T15:23:00,7,27,Frozen,72.3
757beab9,2025-06-13T22:05:00,2,13,Snacks,172.73
dc357180,2025-06-26T17:54:00,1,7,Beverages,222.4
bf6994bb,2025-06-25T07:19:00,2,22,Frozen,194.23
5e81fa93,2025-06-01T08:47:00,2,7,Frozen,95.07
162dbd9e,2025-05-08T17:25:00,2,4,Beverages,74.88
e1002a96,2025-05-05T11:42:00,3,13,Dairy,66.25
dab4cce1,2025-06-01T02:02:00,10,26,Frozen,44.94
b4342f97,2025-06-24T05:38:00,1,7,Dairy,240.65
40a9c907,2025-06-19T06:57:00,2,9,Snacks,87.47
1f492366,2025-05-22T01:38:00,2,26,Bakery,205.15
0fffe13a,2025-06-06T07:21:00,1,10,Bakery,28.29
600164a4,2025-06-21T09:28:00,10,12,Bakery,134.53
5d4c70be,2025-06-27T22:35:00,9,36,Dairy,218.35
3d60f44a,2025-06-16T23:45:00,8,6,Frozen,23.79
07e9625d,2025-06-26T08:59:00,4,35,Snacks,80.26
48b00b1d,2025-06-10T17:06:00,1,23,Beverages,8.09
abd1fb3e,2025-05-24T14:10:00,8,15,Beverages,247.52
1a789c94,2025-06-20T19:52:00,1,12,Frozen,45.33
2ba2d4d2,2025-05-09T22:08:00,4,8,Beverages,175.83
8d72f36f,2025-06-16T20:40:00,3,20,Beverages,208.6
36548a22,2025-05-28T17:18:00,4,2,Dairy,191.26
1fe371bc,2025-05-29T11:18:00,7,37,Bakery,135.47
0db5fabf,2025-06-23T22:02:00,5,10,Dairy,142.84
09619928,2025-05-21T10:55:00,5,38,Beverages,191.38
d84afcf6,2025-05-09T15:44:00,10,29,Bakery,133.86
9fec1c81,2025-06-25T18:31:00,4,16,Dairy,93.13
3439f3fb,2025-05-06T21:39:00,5,7,Frozen,94.19
cec8b35a,2025-05-09T05:17:00,4,41,Beverages,57.55
30dabd3f,2025-06-10T16:23:00,7,25,Beverages,121.79
7e5945f8,2025-06-05T13:37:00,2,25,Bakery,141.31
e0884090,2025-05-25T16:39:00,7,20,Frozen,170.23
f2b81559,2025-05-13T15:58:00,1,39,Frozen,124.74
16cb2d5c,2025-06-18T15:50:00,5,50,Frozen,230.06
cec43217,2025-05-07T18:47:00,9,7,Frozen,100.36
eff8b32b,2025-06-06T02:56:00,10,9,Snacks,196.28
7ac8cee5,2025-05-24T11:46:00,5,4,Dairy,95.62
aec32051,2025-05-14T06:36:00,5,32,Bakery,46.93
20edfa67,2025-05-21T13:55:00,10,27,Snacks,164.28
956cb162,2025-06-07T01:59:00,3,2,Frozen,23.22
c77548b8,2025-05-02T00:37:00,5,38,Dairy,238.27
785db1a4,2025-06-13T18:10:00,3,13,Beverages,224.1
18167649,2025-05-03T22:25:00,2,29,Beverages,176.2
15e07e21,2025-06-05T20:46:00,7,34,Bakery,64.48
24349bb0,2025-06-10T04:33:00,3,7,Frozen,199.47
31604b3e,2025-06-20T19:54:00,10,14,Dairy,130.83
7c617a08,2025-05-24T02:33:00,1,20,Bakery,14.65
b9f7145f,2025-06-03T15:56:00,8,6,Snacks,208.77
dfe2367d,2025-05-30T05:52:00,7,23,Bakery,214.95
0a421805,2025-05-26T15:52:00,2,44,Bakery,82.3
c9a879fd,2025-06-05T19:26:00,7,30,Beverages,87.12
e57c928c,2025-05-11T12:56:00,2,8,Snacks,14.55
e3d0e42e,2025-06-15T07:29:00,1,7,Frozen,173.75
8e8fdfdb,2025-05-02T22:39:00,6,41,Frozen,193.17
d730fef6,2025-05-18T18:54:00,6,37,Bakery,125.18
a028c145,2025-06-24T00:11:00,3,27,Snacks,93.58
d4b32910,2025-06-01T04:42:00,3,23,Bakery,108.15
55479f50,2025-06-02T03:21:00,1,46,Snacks,50.95
62401e2f,2025-06-25T14:53:00,9,42,Dairy,136.2
5b6c20f3,2025-06-17T06:36:00,7,5,Frozen,110.62
e2d27415,2025-06-28T04:43:00,9,48,Snacks,189.2
1e241dc4,2025-05-24T08:24:00,4,18,Snacks,44.46
598bedc7,2025-06-25T05:05:00,8,35,Dairy,58.14
f54648f5,2025-05-12T14:36:00,1,5,Snacks,58.65
017f914a,2025-06-23T09:27:00,9,37,Snacks,7.35
56241c9b,2025-05-02T13:54:00,5,1,Beverages,65.58
534b42cd,2025-06-08T14:18:00,6,36,Dairy,209.26
27803cac,2025-06-30T01:45:00,10,43,Beverages,30.98
0f4e817b,2025-05-29T00:10:00,1,22,Bakery,86.54
eb6351cc,2025-05-01T08:53:00,3,23,Bakery,139.33
4241b2dc,2025-05-04T17:25:00,10,3,Frozen,84.6
6223f4e7,2025-05-06T11:00:00,3,44,Bakery,185.19
d556d9e7,2025-06-21T15:15:00,1,18,Bakery,52.26
35ddebb3,2025-06-25T08:50:00,2,50,Frozen,191.86
4ac44799,2025-05-11T11:23:00,9,49,Snacks,193.25
69ccc9a7,2025-06-08T13:27:00,5,34,Frozen,50.98
4c9f8cee,2025-05-13T10:43:00,7,38,Bakery,24.48
35c062b1,2025-05-18T23:28:00,7,29,Bakery,221.94
f0732e69,2025-06-11T18:52:00,8,21,Snacks,151.44
6cd36be4,2025-06-22T06:22:00,5,44,Snacks,173.79
740c230a,2025-06-27T00:29:00,2,23,Dairy,178.29
5fc9aef5,2025-06-27T21:45:00,10,30,Frozen,138.33
ae258834,2025-05-09T08:05:00,5,7,Snacks,68.17
4d813453,2025-05-16T05:56:00,8,49,Bakery,13.68
ff012810,2025-05-04T19:23:00,9,31,Dairy,233.34
f5441bf2,2025-05-05T01:26:00,6,28,Snacks,70.05
543565dc,2025-06-18T23:08:00,2,35,Frozen,135.55
f683b936,2025-06-05T10:02:00,8,34,Frozen,180.33
79221127,2025-05-03T14:34:00,2,15,Frozen,32.66
7f5735c9,2025-06-22T20:28:00,4,34,Bakery,20.25
87a4ce65,2025-05-26T16:07:00,2,20,Snacks,10.38
2fbf78ce,2025-05-23T05:56:00,5,40,Frozen,215.32
7cd73ce5,2025-05-20T14:40:00,9,48,Snacks,138.73
588c2a8d,2025-05-08T04:11:00,5,2,Dairy,100.65
04955161,2025-05-29T17:29:00,8,35,Bakery,173.4
5b101f2f,2025-05-19T04:12:00,6,29,Snacks,57.84
fcde8559,2025-05-16T03:06:00,8,15,Snacks,16.62
60cb8fd8,2025-06-22T06:12:00,1,16,Dairy,83.03
2bc11f44,2025-05-28T08:11:00,5,26,Frozen,74.41
7d298138,2025-05-23T23:56:00,3,5,Beverages,216.99
31f8de52,2025-06-24T09:19:00,6,19,Frozen,99.82
2c9952ef,2025-06-08T10:25:00,2,32,Bakery,201.53
4a1814e1,2025-05-18T11:06:00,1,31,Frozen,233.33
e0961194,2025-06-22T11:30:00,10,5,Frozen,154.65
e8aaca55,2025-06-27T23:12:00,9,18,Bakery,114.25
58b8e4bf,2025-05-07T12:52:00,8,2,Frozen,145.7
41384ca3,2025-05-12T01:59:00,2,49,Beverages,57.77
ec5cfcc0,2025-06-02T06:58:00,7,47,Snacks,83.04
d20670c8,2025-06-06T13:05:00,3,5,Beverages,244.93
fe5a9797,2025-06-27T07:09:00,10,3,Snacks,134.03
4c41366d,2025-06-01T20:49:00,8,49,Frozen,243.62
110147b1,2025-06-01T14:14:00,6,2,Beverages,202.02
55bd3e43,2025-05-24T17:00:00,5,18,Beverages,89.37
38754ff8,2025-06-05T03:00:00,4,3,Dairy,183.13
8fe95207,2025-05-15T13:37:00,8,24,Bakery,42.92
0c8878e5,2025-05-18T09:20:00,1,11,Beverages,115.5
2a9af398,2025-06-19T13:07:00,10,12,Frozen,56.97
822bafd6,2025-05-03T07:48:00,6,13,Bakery,12.16
65bd06f6,2025-05-21T23:30:00,8,46,Bakery,177.09
0e6770dd,2025-05-03T23:04:00,8,12,Beverages,169.58
daf3969d,2025-05-21T01:02:00,3,47,Dairy,132.26
dd434865,2025-06-25T15:50:00,4,50,Snacks,60.72
1aafd369,2025-06-12T16:55:00,8,24,Bakery,125.43
03737a0c,2025-06-25T23:28:00,5,25,Bakery,217.01
a95d27e0,2025-05-30T22:22:00,4,12,Dairy,33.61
290583f3,2025-05-28T01:14:00,9,19,Snacks,107.55
97feef57,2025-06-21T10:43:00,10,33,Frozen,183.4
b9b9d8fa,2025-06-14T15:14:00,8,23,Bakery,217.71
99d24df4,2025-05-27T08:17:00,7,23,Frozen,88.0
99661ee4,2025-06-10T06:59:00,9,24,Bakery,206.29
4bcc12e9,2025-06-03T17:02:00,2,50,Frozen,48.97
5a91ec49,2025-05-13T20:28:00,8,37,Snacks,70.01
38752f98,2025-06-19T07:37:00,3,42,Frozen,168.76
bd2499be,2025-06-03T09:26:00,2,26,Dairy,40.38
f0187578,2025-06-17T18:57:00,8,14,Dairy,31.43
6a30dc4c,2025-06-20T11:10:00,8,31,Frozen,101.36
440484d8,2025-05-24T23:04:00,2,18,Dairy,142.15
d8f74a35,2025-06-13T21:10:00,8,29,Dairy,114.01
00c3dd25,2025-06-07T10:23:00,4,38,Bakery,166.44
28e8508a,2025-05-08T08:58:00,1,13,Beverages,133.35
09c4319d,2025-06-10T06:39:00,3,32,Bakery,219.05
a5a1d63b,2025-06-08T09:31:00,1,27,Frozen,128.85
8e790ab0,2025-06-17T20:11:00,7,29,Dairy,183.95
ca0718e1,2025-05-17T05:40:00,1,22,Beverages,167.85
277f39ec,2025-05-30T20:40:00,8,35,Dairy,103.84
368ef695,2025-05-14T11:06:00,2,26,Snacks,69.16
e060906c,2025-06-07T09:01:00,6,6,Frozen,181.7
c42105d4,2025-05-30T06:39:00,2,23,Snacks,26.04
6ce5a33b,2025-05-07T03:06:00,5,5,Snacks,179.51
c07a4395,2025-05-12T17:50:00,10,33,Bakery,157.76
1aca6fed,2025-06-18T17:23:00,7,43,Frozen,109.67
68316116,2025-05-11T04:01:00,5,28,Bakery,202.9
85e87fde,2025-05-10T15:52:00,8,1,Dairy,143.83
95efad63,2025-06-26T05:29:00,7,30,Beverages,31.22
11ad3f85,2025-05-31T19:19:00,6,45,Snacks,50.07
ac8cbbc9,2025-05-29T09:21:00,2,48,Snacks,69.43
bb00fdb4,2025-06-05T10:53:00,6,22,Snacks,173.63
29e23d45,2025-06-25T01:06:00,6,46,Bakery,142.5
579e19a3,2025-05-19T03:25:00,6,8,Bakery,138.03
64dab9e3,2025-05-14T00:54:00,1,12,Snacks,200.54
eec0ce01,2025-06-12T11:42:00,2,6,Snacks,164.86
41b028ce,2025-06-15T21:19:00,1,4,Snacks,25.15
d252b372,2025-05-26T15:20:00,10,34,Beverages,12.81
93f3de29,2025-06-18T21:36:00,5,29,Dairy,204.81
58456303,2025-05-31T15:09:00,6,29,Bakery,65.42
b0917c0e,2025-06-29T01:26:00,4,10,Frozen,49.22
6a3a85f6,2025-06-25T12:45:00,2,13,Snacks,248.59
e81d577c,2025-05-07T08:48:00,9,41,Snacks,106.89
63f21f7b,2025-06-23T03:21:00,5,40,Frozen,66.0
c981bd85,2025-06-23T19:40:00,9,42,Beverages,133.47
99baddf0,2025-06-05T20:03:00,10,34,Bakery,55.55
28245de3,2025-06-22T21:50:00,8,21,Frozen,71.85
7e4726b4,2025-05-31T19:36:00,7,10,Bakery,31.22
f8307b05,2025-06-29T07:09:00,4,30,Beverages,158.16
2c1a6a91,2025-05-24T22:42:00,5,26,Frozen,133.68
250f03f3,2025-06-01T23:32:00,10,35,Frozen,182.94
55b0bafa,2025-06-25T02:51:00,1,25,Bakery,232.85
e906cbb2,2025-05-03T21:22:00,10,20,Bakery,133.49
3f906485,2025-05-06T07:23:00,7,10,Bakery,76.3
e7f94638,2025-05-31T12:23:00,9,35,Frozen,149.61
d37892b0,2025-06-15T19:36:00,3,18,Dairy,190.99
073db85e,2025-06-05T17:26:00,4,6,Snacks,183.33
d45a499b,2025-05-26T19:59:00,3,44,Beverages,146.91
ff31ecbc,2025-05-17T01:23:00,8,20,Frozen,65.19
49a56737,2025-06-21T22:53:00,1,38,Frozen,27.55
89dd40cc,2025-05-08T14:43:00,3,9,Beverages,49.51
38539781,2025-05-08T01:37:00,6,42,Beverages,246.99
f1747beb,2025-06-29T01:57:00,9,23,Beverages,56.5
d530949a,2025-06-16T17:17:00,5,3,Dairy,76.21
c83dbcf4,2025-05-11T04:18:00,7,43,Dairy,45.47
904b43e3,2025-05-22T06:17:00,8,1,Beverages,192.77
89eb8b6f,2025-06-11T11:27:00,8,31,Dairy,23.94
d87734f2,2025-05-06T05:50:00,1,14,Snacks,43.81
121c0948,2025-06-09T13:20:00,1,31,Snacks,75.3
73e4015d,2025-06-12T14:15:00,9,48,Dairy,63.76
02102084,2025-06-09T02:57:00,8,17,Frozen,80.85
24a356c7,2025-05-26T02:33:00,4,5,Beverages,205.17
53daca05,2025-05-20T08:15:00,3,14,Snacks,138.47
0b8950fd,2025-06-02T13:17:00,5,16,Bakery,180.24
1d1d1f8b,2025-06-14T02:59:00,4,4,Dairy,139.26
f3c55037,2025-06-19T07:24:00,3,5,Frozen,108.59
bba65077,2025-05-26T14:28:00,6,39,Frozen,107.79
40f54694,2025-05-14T20:26:00,3,18,Snacks,27.83
e19b9b3c,2025-05-13T17:30:00,2,10,Dairy,238.4
05b0ead6,2025-06-03T14:51:00,9,33,Frozen,132.33
d0830ec1,2025-06-26T11:18:00,3,45,Snacks,10.14
83c86d55,2025-06-19T19:11:00,2,18,Beverages,36.26
5f2bb147,2025-05-31T08:33:00,8,2,Bakery,115.38
557b4e99,2025-05-06T15:46:00,8,32,Frozen,177.35
da5f351b,2025-06-29T16:11:00,3,20,Dairy,224.92
f2e05d9a,2025-06-01T14:29:00,5,48,Bakery,84.84
e7ad40d1,2025-06-25T04:09:00,8,5,Beverages,61.49
86b818f5,2025-05-11T08:40:00,6,49,Bakery,201.1
9972c733,2025-06-14T14:41:00,4,8,Beverages,36.98
d33ee132,2025-05-15T15:39:00,7,19,Dairy,152.34
f98a6d78,2025-06-09T09:43:00,4,37,Dairy,241.77
19497cf1,2025-06-18T10:08:00,5,24,Frozen,57.36
18e0a9fa,2025-05-10T09:27:00,1,37,Beverages,52.13
c26167db,2025-06-01T20:16:00,9,44,Dairy,128.34
bb868e3e,2025-06-13T16:20:00,3,25,Snacks,171.91
805bf377,2025-06-13T10:28:00,6,3,Snacks,125.26
87a32388,2025-05-07T18:58:00,10,10,Bakery,79.9
fab3daa0,2025-05-11T09:16:00,1,12,Snacks,139.7
f62161cf,2025-06-10T06:42:00,3,34,Frozen,12.6
550d4c98,2025-05-24T00:51:00,7,27,Dairy,144.43
bd11c887,2025-06-15T06:21:00,1,25,Frozen,206.96
e9bcf9d6,2025-06-23T00:25:00,10,1,Beverages,142.98
a4526cf4,2025-06-07T04:03:00,5,15,Snacks,89.65
341108a1,2025-05-14T09:34:00,4,38,Dairy,198.11
4db68578,2025-05-17T00:05:00,2,5,Beverages,221.25
